RGIId,Name,Area,hf,bt,tau,feq,Zmin,Zmax,Zela,Lmax,linear_feq,etcw_feq,gwi_feq
RGI60-01.21002,,5.746,121.32262241420891,-5.891688481675392,20.592165181772977,0.7453006361122498,419,1854,1250,5964,0.7488740736516305,0.44613162014289565,0.4741778145122649
RGI60-01.21003,,3.98,67.3250561632998,-2.2333115183246073,30.145841997808674,0.6290952320104964,1085,1745,1400,3334,0.6341284281189705,0.32429184525196886,0.3256223344199703
RGI60-01.21004,,3.269,112.84872706270147,-3.388961605584642,33.29890987160757,0.5921956026219238,1272,2234,1750,4893,0.5975993204191555,0.29770244520612343,0.29016655253638896
RGI60-01.21005,Lituya Glacier,48.301,247.67841227128233,-7.323843804537522,33.818090456521205,0.5862267536269987,17,2454,1050,20599,0.5916846167307382,0.29373493167875475,0.2848332828955783
RGI60-01.21006,,1.235,64.84857716941815,-1.1414703315881327,56.81144342945299,0.36488700442022765,1239,1822,1400,1838,0.3710092969487606,0.17753282245686727,0.13879747731617237
RGI60-01.21007,,4.54,67.45716943886329,-3.4527705061082026,19.53711354969195,0.7583252950982905,913,2047,1400,4457,0.7617191203686587,0.46520847134208687,0.4952182143732251
RGI60-01.21009,,2.965,87.15643999050216,-3.176265270506108,27.439912150855903,0.6615007582690472,652,2005,1100,5162,0.6661638892527632,0.35133840039465036,0.36079255005662847
RGI60-01.21011,Melbern Glacier,247.306,413.81936810330035,-8.486583769633508,48.761595871358615,0.4319676640726796,203,3760,1400,59713,0.438187832715523,0.209218503673142,0.1749570600146543
RGI60-01.21012,,5.377,84.38587220969085,-3.381871727748691,24.952416591467365,0.6917253386231094,373,1612,850,4917,0.6960129150935517,0.3807144857782326,0.39761297142227364
RGI60-01.21013,Rendu Glacier,65.309,191.15401484910836,-7.068608202443281,27.042666586476745,0.6663035475045925,3,2485,1000,23366,0.6709086568936219,0.355710625006032,0.36636866109914734
RGI60-01.21014,Carroll Glacier,457.535,462.053632366974,-7.018979057591623,65.8291795111176,0.3025989105222641,10,2147,1000,49594,0.30837775784760824,0.14871268309537086,0.10924844841906053
RGI60-01.21015,,89.492,318.3264711288248,-2.261671029668412,140.7483524142303,0.08054519144939765,881,2687,1200,21596,0.08292943948202933,0.04244791209643225,0.02471969163579621
RGI60-01.21016,Jarvis Glacier,54.523,177.60971928197063,-6.6219458987783595,26.821378790596388,0.6689833080813932,316,2344,1250,18455,0.67355563625354,0.3581956858851929,0.3695234007742808
RGI60-01.21017,,28.196,237.59661474245618,-4.197207678883071,56.608257899138216,0.36644177589888643,958,2495,1550,15449,0.37256907690610824,0.17825571734021436,0.13958003417034143
RGI60-01.21051,Cascade Glacier,6.091,112.95929847482537,-6.692844677137871,16.877621388807025,0.7911989963591805,206,2145,1150,6423,0.7941346431026537,0.5197463470614798,0.5527534852806847
RGI60-01.21055,North Crillon Glacier,55.698,277.3899468704215,-7.798865619546247,35.567986474238104,0.5663611277885667,0,2599,1100,21340,0.5719886755014488,0.2810795104198318,0.26780422207840865
RGI60-01.21072,,2.335,60.767261285719776,-3.0202879581151834,20.1196912772654,0.7511316310497007,424,1745,850,2836,0.754624850406507,0.45450218521839325,0.4834748189775224
RGI60-01.21080,,3.33,73.76594507787351,-6.841732111692845,10.781764599026614,0.8666102588511574,85,1797,1050,4057,0.8684862459631321,0.6782625465356547,0.7057280233827717
RGI60-01.21081,,115.277,283.3911036967927,-10.613547120418849,26.700885244254614,0.670443725388344,53,2455,1550,25158,0.6749983976300918,0.359564215683162,0.3712560687439342
RGI60-01.21110,,1.796,75.84346081773593,-2.3892888307155324,31.74311110600333,0.6102707197930529,613,1390,950,2089,0.6155000919521005,0.3102499334574214,0.30697673749048754
RGI60-01.21185,,2.145,84.92472523741341,-2.800501745200698,30.324824965009004,0.6269734789257267,605,1426,1000,2502,0.6320288948888191,0.32265368916273074,0.3234588672679808
RGI60-01.21200,,1.802,61.7515841435012,-1.892997382198953,32.621061563101065,0.6000370054126078,1383,1993,1650,1966,0.6053668177431155,0.30304308897555443,0.29733433420207966
RGI60-01.21219,,1.195,50.550011811329924,-3.1620855148342057,15.986288661133935,0.8022234985654466,1204,1940,1650,1683,0.8050046283813572,0.5401563057903819,0.5734433620431328
RGI60-01.21228,,1.178,65.943913523443,-2.318390052356021,28.44383905824161,0.6494112027949003,1723,2177,2050,1347,0.6542166809736996,0.340772201048295,0.3471858332587665
RGI60-01.21230,,7.233,148.3585387751475,-1.9638961605584642,75.5429649258846,0.24861367105322857,1423,2084,1700,5152,0.25389401411400475,0.12367611591069805,0.08609339660984226
RGI60-01.21236,,1.142,48.53468452954248,-1.8291884816753927,26.53345186445113,0.6724745040341724,1242,1747,1500,1478,0.6770042939253273,0.3614839361151378,0.3736811335109404
RGI60-01.21240,,1.442,47.57226603912131,-3.1620855148342057,15.04458554834992,0.8138725493622665,1054,1900,1500,2326,0.8164901725307736,0.5628663165514147,0.5960223494532686
RGI60-01.21242,,1.845,111.37338201124876,-1.2619982547993018,88.25161333441044,0.1943135236838118,1672,2233,1850,2927,0.1988923354258339,0.0981296108478541,0.0646781775532788
RGI60-01.21256,,1.165,51.15702308159533,-1.680301047120419,30.445153366573575,0.6255487285310115,1163,1727,1400,3189,0.6306200844520824,0.3215624447691932,0.3220154414611735
RGI60-01.21257,,2.394,71.2888813402129,-2.9848385689354275,23.88366395494507,0.704803536817935,979,1708,1400,3361,0.7089214258261395,0.3949451001948703,0.414895498313813
RGI60-01.21276,,2.275,66.06001269866309,-2.2900305410122166,28.84678239682511,0.6445798534292475,677,1400,1000,3130,0.6494405679717862,0.336714985044987,0.3419140005184468
RGI60-01.21305,,4.682,73.17266213266649,-4.168848167539267,17.552249252545433,0.7828563601375548,462,1446,1050,5073,0.7859088435917764,0.5050128177852828,0.5375545265936782
RGI60-01.21326,,1.165,44.46050407949324,-2.4530977312390925,18.12422860830565,0.7757846128781855,1004,1750,1350,1887,0.7789359224329807,0.49300365804150553,0.5249870425641165
RGI60-01.21330,,1.335,50.268735140285614,-2.2474912739965096,22.366598581224874,0.7234357497914617,833,1624,1150,1630,0.7273065324579928,0.4170648967712414,0.4410497534987408
RGI60-01.21338,,1.386,37.75469357410448,-1.0280322862129145,36.72520219494852,0.5534519087137133,705,1420,850,1874,0.5591792423195244,0.273255456245726,0.25729315224554916
RGI60-01.21347,,2.024,65.6293183691381,-1.6519415357766143,39.72859628974963,0.5208744311037424,317,1139,550,3412,0.5268141158197391,0.2546443398651676,0.23250072128708085
RGI60-01.21366,,6.045,102.65976258080568,-3.3464223385689356,30.677467514368526,0.6228019028020514,278,1333,750,5670,0.627902103474496,0.3194761086072692,0.31925243540156245
RGI60-01.21367,Geikie Glacier,6.274,137.07236648717313,-1.6873909249563699,81.23331971263111,0.22228574916572863,212,1312,450,7445,0.2272516970561843,0.11135000625909218,0.07549549829959255
RGI60-01.21370,Baldwin Glacier,3.264,58.497327801465836,-2.2333115183246073,26.19308919579188,0.6766077068506172,435,1354,750,3820,0.6810856618670441,0.3654523642985024,0.37867390797165495
RGI60-01.21372,,41.056,248.21282212601145,-5.161431064572426,48.08992293430416,0.43808376789221104,572,2055,1300,12007,0.44430011956853405,0.21218091026465594,0.1785248682552739
RGI60-01.21396,,2.293,94.70805386354193,-3.176265270506108,29.817425749345897,0.632996063530311,1202,2092,1650,3485,0.637987294810044,0.3273424053976692,0.32964224158628636
RGI60-01.21439,,1.134,106.98696267230851,-1.3045375218150088,82.01141085114752,0.21895270300827657,966,1291,1150,1118,0.22387529551599497,0.10978192250393655,0.07418333378463193
RGI60-01.21440,,1.161,99.3311942924074,-1.3967059336823735,71.1181873699954,0.27167904509041063,903,1441,1100,1676,0.2771961479308927,0.1344026389218083,0.09573877131921406
RGI60-01.21450,,5.26,117.94432596525714,-2.155322862129145,54.72234718873873,0.3812082307916555,1546,2350,1850,4393,0.387380025084161,0.18514266516274297,0.14713507845142187
RGI60-01.21458,,1.853,49.896562183826404,-2.4105584642233855,20.69917113580636,0.7439804726520497,260,975,600,2906,0.7475722175172819,0.4442740100023747,0.47210039114199115
RGI60-01.21459,,3.489,129.07387342896513,-2.424738219895288,53.23208599175674,0.3933109991460875,1408,2187,1750,3996,0.39950863970351064,0.1908177752562332,0.1534980828130123
RGI60-01.21462,,1.68,101.23817329010754,-1.212369109947644,83.50441499988358,0.21272561568592946,1579,2009,1750,2033,0.21756528899012448,0.106847370796049,0.07174900363073172
RGI60-01.21463,,1.592,65.5451035363971,-1.9142670157068062,34.24031391576573,0.5813971702870233,1430,2251,1700,2317,0.5868992126913442,0.29058387973514666,0.2805935703019389
RGI60-01.21464,,1.084,41.410095997791366,-2.0844240837696333,19.866444798940414,0.7542582397547056,1306,2025,1600,1345,0.75770833929395,0.4591033470948061,0.4885416163758244
RGI60-01.21467,,1.256,63.62655468775214,-2.3892888307155324,26.629913415992313,0.6713043318354782,1013,1809,1350,2433,0.6758486117634644,0.3603754190938475,0.3722815590658144
RGI60-01.21482,,1.65,51.263460937621,-3.1975349040139616,16.03218181395563,0.8016558245466485,1049,2075,1500,1905,0.8044447943903387,0.5390793422714123,0.5723615076001911
RGI60-01.21484,,1.093,70.01930270841522,-1.1981893542757418,58.437593739713314,0.35269311100417694,1031,1455,1200,1451,0.35876644876612157,0.17187109851185917,0.13274026941944228
RGI60-01.21515,Morse Glacier,40.834,260.0093546172922,-6.1540139616055844,42.250368010126465,0.49463475044438276,132,1863,1000,15194,0.5007049041257553,0.240585758013887,0.21412744723551194
RGI60-01.21520,West Alapah Glacier,1.451,94.10670632258993,-1.212369109947644,77.62215776567741,0.23858101992766076,1429,2054,1600,2934,0.24374696584196892,0.11899065719337537,0.08200497716327626
RGI60-01.21525,,1.504,60.648407168046305,-1.4037958115183247,43.203154383577974,0.48499976950535306,1352,1974,1550,2887,0.4911069852259925,0.2355867411565137,0.2076983976807663
RGI60-01.21560,,1.067,62.892504451199855,-0.9713132635253054,64.74996977075803,0.3093920375803759,1413,1835,1550,2637,0.315221197764943,0.15185153627882791,0.1123125236547553
RGI60-01.21592,East Alapah Glacier,1.247,61.28206678320163,-1.1343804537521816,54.02249887196082,0.38684370513771743,1390,1953,1550,2898,0.3930281070761372,0.18778096007697428,0.15007806496137735
RGI60-01.21624,,1.108,76.92844272340324,-0.99967277486911,76.95362388305082,0.24175322980024522,1609,2068,1750,2204,0.24695540227523635,0.12047319124054845,0.0832907442544687
RGI60-01.21655,,2.238,65.5130973570077,-2.112783595113438,31.007954391793835,0.6189033414021067,1102,1766,1400,3394,0.6240445363463466,0.3165556786143783,0.31537624554236954
RGI60-01.21673,,1.385,73.50635538614854,-1.106020942408377,66.46018404144081,0.29870546668742215,1144,1867,1300,2830,0.30445517927781696,0.14691372111206336,0.10750859984375065
RGI60-01.21674,,1.083,80.45924006991496,-1.2903577661431065,62.35421073212006,0.3250937033767624,1218,1932,1400,1956,0.33102551783194384,0.1591040447634609,0.11953532740288046
RGI60-01.21687,Yentna Glacier,211.148,290.990309440245,-7.352203315881327,39.57865376378854,0.5224675130647138,263,3393,1300,43921,0.5283979014437813,0.2555217425541284,0.23365958499738604
RGI60-01.21692,Mystic Glacier,46.549,239.3990752955163,-4.6864092495637,51.08368956846953,0.4114448712482574,389,2132,1050,15448,0.41766566608608696,0.199389830952151,0.1633397628521982
RGI60-01.21709,Toklat2,7.656,106.95610339564821,-2.5523560209424083,41.904852817577044,0.49816708298814183,1290,2440,1650,7156,0.5042221849717742,0.24243867561305962,0.2165255354575882
RGI60-01.21710,,1.026,89.25050294655044,-1.3045375218150088,68.41543570350956,0.2869996849759544,1566,2020,1750,2369,0.2926556030080139,0.14150107730912864,0.10234619750145972
RGI60-01.21714,,3.808,93.62165660296603,-1.9780759162303665,47.329657994816245,0.4451040021772354,1421,2252,1700,3713,0.4513114045680747,0.21560161354260707,0.18268245766590538
RGI60-01.21715,,3.498,97.2217746892042,-4.317735602094241,22.516843004941872,0.721587536674073,941,1973,1550,4476,0.7254834563840593,0.41476722765439183,0.4383721625620548
RGI60-01.21721,Toklat1,6.422,105.48346249444045,-2.899760034904014,36.37661779759375,0.5573205679932682,1191,2375,1600,6821,0.5630184500923021,0.2755699144314193,0.26039946068950853
RGI60-01.21724,,5.384,103.97702947993339,-2.7366928446771377,37.993679006457924,0.5395244963582069,1114,1951,1500,4416,0.5453501278022589,0.26511773971229596,0.24640440179050382
RGI60-01.21725,,1.351,71.89958215066582,-0.893324607329843,80.4853930594999,0.2255476928254659,1174,1755,1300,1842,0.2305547605123878,0.11288253691719921,0.07678580189068118
RGI60-01.21729,,1.558,71.82559465327672,-1.3541666666666667,53.04043912857358,0.3948955567623882,1059,1568,1250,2014,0.4010955376883431,0.19156304035124092,0.15434294307769092
RGI60-01.21732,,4.205,79.27110745693366,-2.5594458987783595,30.971980105057227,0.6193271859878288,839,1740,1200,5222,0.6244647979485853,0.3168713301949254,0.31579533804669674
RGI60-01.21736,West Fork Glacier,33.052,134.44298374472757,-3.3464223385689356,40.17513934066696,0.5161515785293781,928,2512,1400,15492,0.5221182434251583,0.2520606661358588,0.2290954949807696
RGI60-01.21748,,3.551,81.65403699631295,-2.318390052356021,35.220146374133016,0.5702777853654656,1323,2372,1650,5724,0.5758735692568461,0.28351247873724333,0.27107730468160857
RGI60-01.21752,,1.199,55.4522675913687,-1.5385034904013961,36.04299108668332,0.5610394472679592,1383,2112,1600,2786,0.5667092037446398,0.27781904618108516,0.2634205451378595
RGI60-01.21755,,3.491,83.4769785571736,-2.1056937172774868,39.643457105007386,0.5217785592551205,1303,2285,1600,3295,0.5277129083716442,0.2551418868123871,0.23315775690434729
RGI60-01.21756,,1.206,60.983040610328565,-2.2758507853403143,26.79571130196464,0.6692943321024102,1429,2505,1750,2554,0.6738632079765479,0.35848643252210155,0.3698916976470931
RGI60-01.21758,,8.284,84.851718900603,-3.069917102966841,27.639742720935455,0.6590886959216993,1067,2245,1500,7235,0.6637797357862936,0.3491806385630362,0.3580290294913512
RGI60-01.21761,,17.191,112.87702149363183,-2.9848385689354275,37.81679272989646,0.5414522071094559,829,2428,1250,13253,0.5472639748325119,0.26622636781749026,0.24788458483587122
RGI60-01.21762,,5.338,115.43183703514916,-2.056064572425829,56.14212636277175,0.37003502153872747,1160,2101,1450,5074,0.37617476335627903,0.17992854960903412,0.14139813639022664
RGI60-01.21763,,2.903,68.600522842001,-2.0702443280977314,33.136438009244735,0.5940701733593166,1258,2022,1550,4017,0.5994568704410693,0.2989657709536005,0.2918632835769545
RGI60-01.21764,,1.296,65.37407951148505,-1.6306719022687608,40.09027163620702,0.5170466912398507,1370,1975,1600,2449,0.5230083763917424,0.2525484120154545,0.22973744630940085
RGI60-01.21767,,3.468,68.88901135885682,-1.956806282722513,35.20481918272014,0.5704507453617234,1324,2372,1600,4082,0.5760444369591442,0.2836202453359266,0.2712226028934057
RGI60-01.21768,,2.162,51.87553505475968,-1.5385034904013961,33.7181783326506,0.5873728490636863,1133,2032,1350,4413,0.59282142365881,0.29449093035367807,0.28584953562434573
RGI60-01.21770,,5.423,65.17817881202741,-2.1340532286212914,30.541964904097487,0.6244034247008382,1199,2122,1500,3957,0.6294869150549462,0.320689660709725,0.32086018216601575
RGI60-01.21772,,1.902,50.73649451624201,-1.9638961605584642,25.834611592607985,0.6809677905782382,1173,2058,1450,3922,0.6853917835868392,0.3697313769521853,0.38402579659930486
RGI60-01.21773,,3.392,44.297846641804504,-2.1269633507853403,20.826802974977625,0.74240607176947,1200,2114,1500,2370,0.7460192252964325,0.4420763306413356,0.4696359275098764
RGI60-01.21775,Surprise Glacier,35.281,260.6170564452848,-4.658049738219895,55.9498225849519,0.3715281837267499,743,2278,1400,14040,0.3776722935393888,0.18062393470510676,0.14215732229864117
RGI60-01.21779,,1.729,86.81965016199261,-3.1904450261780104,27.212394963594814,0.6642502448907428,1050,1753,1500,3194,0.6688803559042146,0.35382878274220947,0.36397261316556456
RGI60-01.21782,,2.05,89.43657852533273,-4.268106457242583,20.954626933816776,0.740829561829261,948,2209,1550,3473,0.744463953202946,0.4398949202195034,0.4671824089243108
RGI60-01.21785,,4.306,101.07421647395807,-2.580715532286213,39.165190897432275,0.5268790210116346,986,1677,1350,2815,0.5327833795624325,0.2579675714323807,0.23689615423437024
RGI60-01.21788,,5.707,113.75933832499216,-1.8717277486910995,60.77771641978602,0.33590825321258444,1086,1699,1350,3822,0.34190179525311376,0.16410196718931963,0.12462959625848447
RGI60-01.21790,,1.15,77.25277431423409,-0.9216841186736474,83.81697454590511,0.21144940484187166,1270,1711,1400,1996,0.2162717849331499,0.10624513388337792,0.07125283270969407
RGI60-01.21792,,3.046,91.6585790190692,-1.9213568935427574,47.705129290197355,0.44162400074117814,979,1647,1250,3224,0.4478363711378029,0.21390305417418057,0.18061302565286402
RGI60-01.21809,,3.115,74.93598853810133,-1.6873909249563699,44.4093822183137,0.47302726543645796,1212,2122,1450,3437,0.4791741327127607,0.22947843510907323,0.19992935294577652
RGI60-01.21812,,1.029,62.50323616674826,-2.0206151832460733,30.932775664061975,0.6197892345241623,1215,1894,1500,1906,0.6249216925338933,0.31721546248027366,0.31625258399098666
RGI60-01.21814,,6.124,115.62233710524409,-1.3896160558464223,83.20452013978633,0.2139589526326193,1154,1738,1350,3525,0.21881472041201325,0.10742878578622655,0.07222926375869564
RGI60-01.21815,,1.525,99.07397320531379,-0.900414485165794,110.03151863674341,0.13137392608793363,1223,1701,1350,1795,0.134869710409918,0.06776849116482622,0.04182740648272698
