case,RGIId,Name,Area,bt,hf,tau,feq,feq_linear,feq_gwi,feq_etcw,Zmin,Zmax,Zela,Lmax,aar,hyps_ela,hyps_aar
zeller,RGI60-01.16514,,3.041,-4.622600349040139,66.09140732048917,14.297452154654193,0.8231153623321676,0.8256029976113447,0.6143967699090521,0.5816862175803645,1948,3009,2600.0,4035,0.1751,2614.0,0.1963
zeller,RGI60-01.16515,,2.318,-5.196880453752182,63.3129070440365,12.182867704475319,0.8492761285602527,0.85139587375425,0.6685551915906673,0.6384177378708417,1747,3048,2480.0,4298,0.4948,2502.0,0.5261
zeller,RGI60-01.16516,,26.489,-10.351221640488657,149.8019030707507,14.471905662303925,0.8209571587742897,0.8234752485422699,0.6100592008291744,0.5772288170313257,700,2327,2160.0,11501,0.0899,1930.0,0.0062
zeller,RGI60-01.16526,,1.77,-3.920702443280977,57.77609612380481,14.73615938970768,0.8176880518391593,0.8202520768443888,0.6035312047566709,0.5705478277937883,947,1706,1500.0,2873,0.2,,
zeller,RGI60-01.16530,,6.265,-9.358638743455497,88.81540163771128,9.490205154015582,0.8825891608262701,0.8842404061473854,0.740566409952801,0.716043736826185,380,2245,1700.0,7798,0.2376,1644.0,0.2046
zeller,RGI60-01.16533,,1.437,-4.261016579406632,62.95693869148623,14.775098270153482,0.8172063394824967,0.8197770670489035,0.602573645364912,0.5695706484432903,999,1821,1600.0,2481,0.2,,
zeller,RGI60-01.16534,,9.794,-11.648669284467713,158.09157297461599,13.571642315008,0.8320946642917464,0.8344559957141633,0.6326715557481187,0.6006170146562227,596,2239,2239.0,8557,0.0669,1789.0,0.0
zeller,RGI60-01.16535,,1.357,-3.3747818499127398,66.64322217241293,19.74741631792766,0.7557280378784361,0.7591580460525699,0.49076683430831225,0.4612493376051412,1174,1776,1650.0,2041,0.2,,
zeller,RGI60-01.16536,,1.335,-3.644197207678883,53.886431868828474,14.786914318270561,0.8170601635378275,0.8196328329804253,0.602283257185681,0.5692744575909965,1086,1766,1600.0,2119,0.2,,
zeller,RGI60-01.16537,,1.49,-3.7150959860383943,69.18718987949636,18.62325768688264,0.7696162921092917,0.7728537145304833,0.5141293399064248,0.48285464754773766,1276,1888,1800.0,2151,0.2,,
zeller,RGI60-01.16540,,3.318,-6.458878708551484,69.5144889155797,10.762624915613184,0.8668470509370413,0.868719740830181,0.7062367606161417,0.6788160639390171,916,1827,1827.0,3350,0.0306,1735.0,0.0054
zeller,RGI60-01.16543,,1.82,-3.431500872600349,74.21362631601453,21.627162303408173,0.7325396225415842,0.7362872708002692,0.45425721306265426,0.42866010378538255,966,1660,1450.0,2648,0.2,,
zeller,RGI60-01.16544,,20.467,-6.5368673647469455,131.06045865388708,20.049429082910677,0.7519990177392876,0.7554805003735737,0.48468621842400406,0.45572167801583463,928,1980,1850.0,8399,0.052,1762.0,0.02
zeller,RGI60-01.16545,Lowell Glacier,582.83,-8.614201570680628,483.7369959115379,56.155755346843684,0.3699294368410047,0.37606920629006513,0.1396029196445848,0.17877024551734647,475,4124,1690.0,66222,0.3802,1715.0,0.3976
zeller,RGI60-01.16546,,1.889,-3.3535122164048867,71.23544509291955,21.24204132743166,0.7372857612261315,0.7409685381778475,0.46147940241208113,0.43499231812448613,1227,1892,1700.0,2409,0.2,,
zeller,RGI60-01.16553,,4.712,-5.969677137870855,99.16064459201608,16.61072153516542,0.7944999619380877,0.7973894350938185,0.558800740224437,0.5257321428428966,1136,1978,1978.0,3703,0.0,1919.0,0.0
zeller,RGI60-01.16555,,3.805,-4.232657068062827,113.92327009233426,26.915308341876578,0.6678454661831358,0.672431850166838,0.3676303123363939,0.3569174106770695,1264,1861,1861.0,3024,0.0,1841.0,0.0
zeller,RGI60-01.16556,,12.206,-3.7576352530541013,129.83574017484048,34.55251279892416,0.5778406547119737,0.5833732312748399,0.2764954494437514,0.28778497131096115,1910,2956,2440.0,8041,0.2654,2460.0,0.2947
zeller,RGI60-01.16557,,4.4,-3.7221858638743455,101.99124826268789,27.400901511276853,0.6619719500848537,0.6666289703973055,0.36075566722660024,0.35152704807956303,1505,2282,2030.0,4043,0.1621,2057.0,0.2021
zeller,RGI60-01.16558,Dusty Glacier,343.098,-8.4298647469459,465.360597236143,55.203803525405434,0.37738053990308634,0.38354152466330144,0.14342364857648202,0.182256887826857,761,3678,1950.0,66229,0.447,2019.0,0.4813
zeller,RGI60-01.16559,,1.072,-3.700916230366492,44.60613052804318,12.052726338965515,0.8508862052807024,0.8529833468356239,0.6719716090556066,0.6420543245915916,1378,2076,1900.0,1606,0.2,,
zeller,RGI60-01.16574,,2.942,-5.3103184991273995,76.94026345942108,14.48882274614301,0.8207478746484169,0.8232687913090568,0.609639694058651,0.5767984840668733,1209,1958,1958.0,3101,0.0053,1898.0,0.0007
zeller,RGI60-01.16589,,1.957,-3.4102312390924956,74.45307247038022,21.832265101821395,0.730013196077311,0.733795015923321,0.45046429280772077,0.4253570925141299,1319,1993,1800.0,2832,0.2,,
zeller,RGI60-01.16603,,1.965,-3.3676919720767886,78.24969589953051,23.235407676336703,0.7127566933731811,0.716769837392263,0.4254950007809291,0.40399675874904534,1425,2076,1900.0,3041,0.2,,
zeller,RGI60-01.16604,,1.295,-3.431500872600349,65.54694627908607,19.10153857236685,0.7637060783585982,0.7670255235018896,0.504049019647048,0.473461471051394,1316,1930,1800.0,2043,0.2,,
zeller,RGI60-01.16606,,4.822,-6.3241710296684115,97.09534538317129,15.353054958139262,0.8100566001554291,0.8127278061643697,0.5884980927989648,0.5552927925118765,1194,2086,2086.0,4976,0.0042,2024.0,0.0
zeller,RGI60-01.16608,,2.338,-4.835296684118673,93.08167699200449,19.250458259930006,0.7618662321146752,0.7652114016841968,0.5009529379230561,0.47059801960137265,1272,1954,1954.0,2824,0.0004,1952.6504,0.0004
zeller,RGI60-01.16609,,6.798,-5.4379363001745205,126.57156132070796,23.2756609003761,0.7122624464151477,0.7162826572579962,0.4248036124613407,0.4034147578982453,1300,2067,2067.0,5270,0.0234,1968.0,0.0004
zeller,RGI60-01.16610,,3.614,-5.657722513089006,100.47426824048618,17.75878332810444,0.7803026632267579,0.7833907674387105,0.5328748970489351,0.5006034355997233,1326,2124,2124.0,3478,0.0202,2001.0,0.0002
zeller,RGI60-01.16611,,5.097,-6.820462478184991,96.32537667033158,14.122997814066848,0.8252735918625448,0.8277309574684006,0.6187562071849387,0.5861803175216471,1160,2122,2122.0,4587,0.0207,2076.0,0.0023
zeller,RGI60-01.16612,,7.791,-5.742801047120419,128.03987696951003,22.295718747511263,0.7243078659514421,0.7281665647616515,0.44202934714659775,0.41806706494876344,1269,2079,2079.0,5641,0.0049,2035.0,0.0003
zeller,RGI60-01.16613,,4.2,-5.834969458987784,85.46798418007272,14.647546106419416,0.8187842896392654,0.8213328079479352,0.6057144470122053,0.572778528565486,1320,2143,2143.0,3600,0.012,2058.0,0.0
zeller,RGI60-01.16615,,4.363,-7.174956369982548,103.64653391223077,14.445597794273818,0.8212826182276969,0.8237960246024109,0.6107118607231719,0.5778985948709164,1521,2533,2533.0,4252,0.0047,2073.0,0.0
zeller,RGI60-01.16643,,1.848,-2.4176483420593367,60.2347873620539,24.914619018060463,0.6921870578252445,0.6964686705463428,0.3977774332820786,0.3810434030377081,1409,1966,1750.0,2761,0.2,,
zeller,RGI60-01.16646,,1.151,-1.99934554973822,54.89202236875774,27.45499514876001,0.6613186047058554,0.6659835294032398,0.36000014929871293,0.35093701464218596,1568,2046,1850.0,2053,0.2,,
zeller,RGI60-01.16649,,1.026,-1.1840095986038395,61.200522531241596,51.689211475488065,0.4062512341827813,0.4124667459009894,0.1588030611172455,0.19588544652472245,1683,1979,1850.0,1230,0.2,,
zeller,RGI60-01.16650,,2.122,-4.544611692844677,69.22315359361652,15.231918208238959,0.8115551216109484,0.8142052037576007,0.5914266775550788,0.558249937102704,1430,2071,2071.0,3094,0.0,2036.0,0.0
zeller,RGI60-01.16654,,6.864,-6.345440663176265,88.69245924517932,13.97735223652435,0.827075429555064,0.8295073497778453,0.6224119944290801,0.58995978877336,1500,2395,2395.0,4693,0.0109,2244.0,0.0
zeller,RGI60-01.16655,,2.394,-6.012216404886562,66.6279935206809,11.082101679927476,0.8628945529356544,0.8648228006074664,0.6976908944741912,0.669603431117343,1678,2526,2526.0,2384,0.0683,2159.0,0.0
zeller,RGI60-01.16660,,1.572,-2.651614310645724,61.555684376437384,23.214418525840312,0.7130144273715759,0.7170241690860721,0.42585613334338335,0.404301004877837,1926,2461,2300.0,1897,0.2,,
zeller,RGI60-01.16665,,1.004,-2.6232547993019195,75.33995540799887,28.720029570916164,0.6460982710650726,0.650941834241878,0.34289981686405935,0.3376980659927279,1630,2076,2000.0,2275,0.2,,
zeller,RGI60-01.16668,,4.349,-4.19011780104712,83.61880867881366,19.956195183323278,0.7531500836076701,0.7566157838199636,0.486554549785131,0.45741588372753783,1618,2209,2209.0,3062,0.0066,2265.0,0.0315
zeller,RGI60-01.16669,,3.844,-4.792757417102967,90.59293982943429,18.902049894316193,0.7661709822062316,0.7694561416029028,0.5082281459524034,0.4773427176929611,1761,2437,2437.0,3430,0.023,2323.0,0.0
zeller,RGI60-01.16675,,1.823,-2.2474912739965096,76.33252190495045,33.96343415795126,0.5845617223401497,0.5900358489782705,0.28238117925549466,0.292157035433139,1633,2176,1950.0,2359,0.2,,
zeller,RGI60-01.16680,,2.947,-4.076679755671902,73.98867867244425,18.149249660708197,0.7754753003052665,0.7786310334714323,0.524324394833639,0.492462761905495,1412,1987,1987.0,2709,0.0048,2132.0,0.0697
zeller,RGI60-01.16683,,2.105,-3.736365619546248,64.0119936684749,17.132154662168382,0.7880511769824426,0.7910308100076747,0.5468817761718712,0.5140979338240438,1381,1908,1908.0,3284,0.0217,2014.0,0.0995
zeller,RGI60-01.16684,,3.297,-3.225894415357766,115.01843798095916,35.65474351342125,0.5653868212863312,0.5710227327470874,0.2659159537081364,0.27992560239948366,1775,2361,2230.0,3278,0.0523,2231.0,0.0538
zeller,RGI60-01.16687,,1.24,-2.694153577661431,65.69636866108603,24.384789792908368,0.6986656467083239,0.7028639189251407,0.4062763574499456,0.38799943096329714,1820,2426,2200.0,1488,0.2,,
zeller,RGI60-01.16690,,2.307,-3.956151832460733,92.4464239767749,23.367764406370892,0.7111317495541396,0.7151665457678994,0.4232262778597205,0.40208857351053334,1787,2345,2345.0,1894,0.0092,2249.0,0.0
zeller,RGI60-01.16693,,2.569,-6.820462478184991,94.97587149665178,13.925136572546034,0.8277214117754093,0.8301442326873726,0.6237262058510922,0.5913208188041865,1844,2806,2806.0,2605,0.0082,2193.0,0.0
zeller,RGI60-01.16697,,1.087,-1.5810427574171029,50.078258253838136,31.67419604492501,0.611077569814641,0.6162991662808567,0.3069064045927927,0.31043521264837937,2077,2986,2300.0,1663,0.2,,
zeller,RGI60-01.16705,,1.412,-2.2758507853403143,61.03753390734907,26.81965544512707,0.6690041893473969,0.6735765083667922,0.3690042400952312,0.35799938387121805,1429,2074,1750.0,1936,0.2,,
zeller,RGI60-01.16706,,2.427,-6.12565445026178,53.1701102098584,8.679906880412782,0.8926140019986886,0.8941243091973561,0.7625989050722497,0.7400663061354402,1403,2267,2267.0,2713,0.0007,2242.0,0.0
zeller,RGI60-01.16713,,1.878,-4.424083769633508,66.37729005031585,15.003624141550684,0.8143792732902951,0.8169895816315471,0.5969771804055274,0.5638742395438885,1776,2813,2400.0,2860,0.2,,
zeller,RGI60-01.16718,,1.282,-4.154668411867365,61.9445124260643,14.909616432716131,0.8155422261627506,0.8181362831773068,0.5992745617382217,0.5662095842287125,1764,2730,2350.0,2719,0.2,,
zeller,RGI60-01.16719,,2.681,-3.4102312390924956,81.612342672904,23.93161546858097,0.7042158131505755,0.7083420644442809,0.41372446818965075,0.39415450740236974,1929,2745,2410.0,3422,0.2515,2396.0,0.2358
zeller,RGI60-01.16722,,6.345,-7.657068062827225,87.3307238734029,11.405243254577746,0.8588967161050005,0.8608811891688732,0.6890848489699408,0.6603535881023211,1058,2138,2138.0,4990,0.0225,1950.0,0.0
zeller,RGI60-01.16724,,1.823,-3.8994328097731237,54.70566758504645,14.02913455719457,0.8264348094606121,0.8288758402237423,0.6211105735878758,0.5886132260785225,1300,2241,1850.0,2714,0.2,,
zeller,RGI60-01.16726,,2.403,-7.06151832460733,76.40066917074458,10.819297728720827,0.8661459069752038,0.8680284452795034,0.7047182449524737,0.6771771983888408,1199,2195,2195.0,4182,0.0362,2082.0,0.0003
zeller,RGI60-01.16727,,106.135,-9.351548865619547,217.50352644133804,23.258556370376006,0.7124724572818101,0.7164896167830047,0.42509721573056464,0.403661840594705,488,1807,1807.0,27597,0.0124,1650.0,0.0
zeller,RGI60-01.16728,,3.795,-5.537194589877836,63.16450289125037,11.407311385934864,0.8588711296427849,0.8608559812436654,0.6890299115584844,0.6602946338095275,719,1757,1500.0,3805,0.1741,1538.0,0.2753
zeller,RGI60-01.16729,,1.194,-4.650959860383944,60.83112174869554,13.079261824391198,0.838186201439798,0.8404618696754413,0.6452653919505605,0.6137954475683676,1894,2623,2550.0,2130,0.2,,
zeller,RGI60-01.16730,,7.501,-11.024760034904014,70.03473758755236,6.352495416301558,0.921408251315124,0.9225135739912993,0.8261859707400496,0.8096339417208078,2018,3573,3573.0,4536,0.0848,2549.0,0.0
zeller,RGI60-01.16731,,2.216,-2.0206151832460733,74.66643166358706,36.95232634233556,0.5509406874120847,0.5566868155284096,0.25414481644729886,0.2711621338726018,2405,3452,2690.0,2792,0.0864,2694.0,0.0924
zeller,RGI60-01.16732,,25.59,-5.281958987783595,137.10165115638748,25.956591384651738,0.6794834074104001,0.6839265997815515,0.3817020498513181,0.36807610163910026,1775,3037,2520.0,9468,0.3133,2542.0,0.352
zeller,RGI60-01.16733,,2.482,-6.090205061082024,67.4379843248515,11.07318779063739,0.8630048336461915,0.8649315798763528,0.6979288799912026,0.6698596219437335,2181,3037,3040.0,4028,0.2311,2606.0,0.0158
zeller,RGI60-01.16739,,2.814,-5.742801047120419,81.13679299752782,14.12843529347265,0.8252063228796386,0.8276646900981363,0.6186200347291985,0.5860397221580541,1910,2992,2720.0,3947,0.1667,2633.0,0.1161
zeller,RGI60-01.16741,,3.914,-5.402486910994765,58.83914268002616,10.891121746224103,0.865257315583975,0.8671523540748702,0.7027953090372084,0.6751029940537662,1070,1832,1832.0,3179,0.0156,1710.0,0.0
zeller,RGI60-01.16743,,1.812,-1.6661212914485166,92.70669855946244,55.64222667058276,0.37392966041656905,0.3800806389421882,0.14164677029340972,0.1806405105621704,1365,1814,1600.0,2272,0.2,,
zeller,RGI60-01.16744,,31.757,-4.743128272251309,281.88171297584614,59.429493953376046,0.34547008446881017,0.35151170945021337,0.12745329666307387,0.16738143573856828,961,2213,1630.0,13193,0.2107,1661.0,0.2503
zeller,RGI60-01.16745,,4.994,-5.345767888307155,97.9164220629821,18.316624310822686,0.7734062932320948,0.7765908535849757,0.5207012233435215,0.48903583974505543,1183,1937,1937.0,4259,0.0049,1873.0,0.0
zeller,RGI60-01.16748,,16.31,-7.883944153577661,181.11604101584018,22.972770670077793,0.7159826749999227,0.7199533680588835,0.4300406864873028,0.4078363521775443,968,2080,2080.0,8619,0.0397,1887.0,0.0
zeller,RGI60-01.16754,,2.349,-3.4456806282722514,115.68620964018756,33.57426938845329,0.5890257921044556,0.5944597156683413,0.28636148083692314,0.2951152026222188,1347,1833,1833.0,2592,0.0002,1829.0,0.0001
zeller,RGI60-01.16755,,3.363,-5.225239965095986,73.15635729516086,14.000573712181081,0.8267881471275939,0.8292243172997092,0.6218282276871229,0.5893556151029657,1522,2259,2259.0,3356,0.0347,2190.0,0.0002
zeller,RGI60-01.16756,,5.794,-5.799520069808028,95.88518007732068,16.53329567329088,0.7954575856167843,0.7983336121266635,0.5605906099593744,0.5274909625724956,1182,2419,2000.0,6520,0.1303,2031.0,0.1726
zeller,RGI60-01.16757,,93.23,-7.777595986038395,219.36130284615373,28.204255304586457,0.6522897343335069,0.6570613194574579,0.3497419415621337,0.34296924462144934,1073,3597,2170.0,24612,0.2521,2203.0,0.2899
zeller,RGI60-01.16770,,1.677,-3.700916230366492,78.26234044847226,21.146747339569515,0.7384605698205224,0.7421274707609866,0.4632868455460714,0.4365858883446301,1178,2080,1700.0,2612,0.2,,
zeller,RGI60-01.16789,,21.594,-6.24618237347295,153.04074121531013,24.50148459725772,0.6972377394075092,0.7014543487011936,0.40438524497331324,0.3864454498033404,1209,2378,2090.0,9292,0.1447,2107.0,0.1685
zeller,RGI60-01.16790,,1.68,-3.5023996509598603,69.31802043344338,19.791579300336622,0.7551826819899938,0.7586202453408901,0.4898725077934272,0.460433847968669,1506,2271,2000.0,2836,0.2,,
zeller,RGI60-01.16793,,11.27,-5.629363001745201,95.84426261160593,17.025774067490858,0.7893667630259359,0.7923282251681589,0.5492942580603895,0.5164417199389735,1646,3343,2440.0,6746,0.1073,2337.0,0.0437
zeller,RGI60-01.16803,,1.688,-2.651614310645724,70.67706887994458,26.654354894748334,0.6710079199847148,0.6755556154467168,0.3713940230074376,0.35988511190779177,1826,2494,2200.0,1782,0.2,,
zeller,RGI60-01.16811,,1.3,-1.7582897033158813,58.93406798329332,33.51783717561,0.5896746653859617,0.5951022314944658,0.2869447508704451,0.2955487221849181,1852,2238,2100.0,2343,0.2,,
zeller,RGI60-01.16815,,1.22,-3.849803664921466,67.64111740646386,17.570017407067876,0.7826366577925479,0.7856922369315462,0.5370576355725158,0.5046126924487935,2007,2899,2550.0,2859,0.2,,
zeller,RGI60-01.16816,,15.448,-6.891361256544503,87.84363765262744,12.746921019298643,0.8422978149855253,0.8445156962081619,0.6538484246533782,0.6228336000531226,1438,2915,2410.0,7854,0.1956,2400.0,0.1832
zeller,RGI60-01.16829,,3.548,-10.911321989528796,60.947303983889974,5.585693836400293,0.9308949605702169,0.9318668710083101,0.8471652870091922,0.8326098329221121,1351,3010,2890.0,5012,0.1893,2791.0,0.0729
zeller,RGI60-01.16834,,2.281,-1.4959642233856894,65.89019232190404,44.04529954117508,0.47661424805200336,0.4827504273105099,0.20076105459246996,0.2304457889391578,2269,3077,2480.0,2556,0.5774,2558.0,0.7598
zeller,RGI60-01.16835,,6.906,-3.856893542757417,119.01923621496222,30.858833643064866,0.6206611013362969,0.6257841189231096,0.31632293808406586,0.3175035062089881,1906,3098,2450.0,7366,0.471,2491.0,0.5593
zeller,RGI60-01.16836,,1.298,-3.9419720767888307,42.27015933931529,10.723099635385795,0.8673360492932759,0.8692018496592904,0.7072964286749723,0.6799601770966401,1944,2836,2500.0,2778,0.2,,
zeller,RGI60-01.16837,,1.521,-3.6158376963350785,45.430097159079914,12.564197006167259,0.8445584235003096,0.8467445840145867,0.658594131914926,0.627849442184921,2140,3003,2650.0,2318,0.2,,
zeller,RGI60-01.16838,,4.686,-5.239419720767888,133.25205483780744,25.432597871406657,0.6858653187141451,0.6902276774861557,0.38968192190467965,0.3744827340923529,1291,2030,2030.0,4744,0.0112,1967.9888,0.001
zeller,RGI60-01.16841,,3.124,-5.601003490401396,92.67675887946794,16.546456190982706,0.7952948117687539,0.7981732445943144,0.5602860602075546,0.5271914845494188,1281,2071,2071.0,3838,0.0153,1932.0,0.0
zeller,RGI60-01.16847,,9.581,-7.224585514834206,122.76806184078696,16.993094148959536,0.7897709160718662,0.7927266614565304,0.5500373074741813,0.5171647479286642,1461,2480,2480.0,5928,0.1559,2249.0,0.0003
zeller,RGI60-01.16851,,1.005,-3.6087478184991273,43.950133521632864,12.178776609530908,0.8493267425582689,0.8514458048508305,0.6686624775428985,0.6385318468283382,1891,2571,2400.0,1273,0.2,,
zeller,RGI60-01.16852,,2.806,-5.005453752181501,69.76708534952144,13.938213956949498,0.827559625785384,0.8299846932426059,0.6233968705042244,0.5909796376444709,1854,2804,2560.0,3130,0.1558,2542.0,0.1342
zeller,RGI60-01.16853,,7.33,-3.3535122164048867,122.77416956220046,36.61062242791523,0.5547216102468331,0.5604396090165139,0.2571756489944582,0.2734216129629771,1907,3139,2380.0,5994,0.2875,2463.0,0.4208
